SSBD:database ID,Project Name,Dataset,Title,Organism,Contact,Organization,Biological Imaging Method,Paper Information,Paper DOI,Dataset License,File Path,Thumbnail,image_webclient_url
ssbd-database-000163,163-Wang-MitochondrialDyn,Fig4A_STED_mitochondial_DMEM,Deconvoluted STED images of the mitochondrial inner membrane cultured in DMEM as control,Homo sapiens,Taki Masayasu / Yasushi Okada / Shigehiro Yamaguchi,Nagoya University / RIKEN,Stimulation emission depletion,"Chenguang Wang, Masayasu Taki, Yoshikatsu Sato, Yasushi Tamura, Hideyuki Yaginuma, Yasushi Okada, Shigehiro Yamaguchi (2019) A photostable fluorescent marker for the superresolution live imaging of the dynamic structure of the mitochondrial cristae., Proceedings of the National Academy of Sciences of the United States of America, Volume 116, Number 32, pp. 15817-15822",https://doi.org/10.1073/pnas.1905924116,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1080662/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1080662/,https://ssbd.riken.jp/omero/webclient/?show=dataset-9286
ssbd-database-000163,163-Wang-MitochondrialDyn,Fig4A_STED_mitochondial_HBSS12h,Deconvoluted STED images of the mitochondrial inner membrane cultured in HBSS with nutrition starvation for 12h,Homo sapiens,Taki Masayasu / Yasushi Okada / Shigehiro Yamaguchi,Nagoya University / RIKEN,Stimulation emission depletion,"Chenguang Wang, Masayasu Taki, Yoshikatsu Sato, Yasushi Tamura, Hideyuki Yaginuma, Yasushi Okada, Shigehiro Yamaguchi (2019) A photostable fluorescent marker for the superresolution live imaging of the dynamic structure of the mitochondrial cristae., Proceedings of the National Academy of Sciences of the United States of America, Volume 116, Number 32, pp. 15817-15822",https://doi.org/10.1073/pnas.1905924116,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1080664/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1080664/,https://ssbd.riken.jp/omero/webclient/?show=dataset-9288
ssbd-database-000163,163-Wang-MitochondrialDyn,Fig4A_STED_mitochondial_HBSS3h,Deconvoluted STED images of the mitochondrial inner membrane cultured in HBSS with nutrition starvation for 3h,Homo sapiens,Taki Masayasu / Yasushi Okada / Shigehiro Yamaguchi,Nagoya University / RIKEN,Stimulation emission depletion,"Chenguang Wang, Masayasu Taki, Yoshikatsu Sato, Yasushi Tamura, Hideyuki Yaginuma, Yasushi Okada, Shigehiro Yamaguchi (2019) A photostable fluorescent marker for the superresolution live imaging of the dynamic structure of the mitochondrial cristae., Proceedings of the National Academy of Sciences of the United States of America, Volume 116, Number 32, pp. 15817-15822",https://doi.org/10.1073/pnas.1905924116,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1080663/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1080663/,https://ssbd.riken.jp/omero/webclient/?show=dataset-9287
ssbd-database-000163,163-Wang-MitochondrialDyn,Fig4C_STED_cristae_HeLa,STED image of cristae in HeLa cells pretreated with 10 μM mitochondrial DNA replication inhibitor (ddC) for 5 d,Homo sapiens,Taki Masayasu / Yasushi Okada / Shigehiro Yamaguchi,Nagoya University / RIKEN,Stimulation emission depletion,"Chenguang Wang, Masayasu Taki, Yoshikatsu Sato, Yasushi Tamura, Hideyuki Yaginuma, Yasushi Okada, Shigehiro Yamaguchi (2019) A photostable fluorescent marker for the superresolution live imaging of the dynamic structure of the mitochondrial cristae., Proceedings of the National Academy of Sciences of the United States of America, Volume 116, Number 32, pp. 15817-15822",https://doi.org/10.1073/pnas.1905924116,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1080665/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1080665/,https://ssbd.riken.jp/omero/webclient/?show=dataset-9289
ssbd-database-000163,163-Wang-MitochondrialDyn,Fig5AC_Mitochondrial_MitoPB,Time-lapse STED imaging of mitochondrial dynamics in MitoPB Yellow-labeled cells,Homo sapiens,Taki Masayasu / Yasushi Okada / Shigehiro Yamaguchi,Nagoya University / RIKEN,time lapse microscopy / Stimulation emission depletion,"Chenguang Wang, Masayasu Taki, Yoshikatsu Sato, Yasushi Tamura, Hideyuki Yaginuma, Yasushi Okada, Shigehiro Yamaguchi (2019) A photostable fluorescent marker for the superresolution live imaging of the dynamic structure of the mitochondrial cristae., Proceedings of the National Academy of Sciences of the United States of America, Volume 116, Number 32, pp. 15817-15822",https://doi.org/10.1073/pnas.1905924116,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1080656/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1080656/,https://ssbd.riken.jp/omero/webclient/?show=dataset-9280
ssbd-database-000163,163-Wang-MitochondrialDyn,Fig5B_Mitochondrial_MitoPB,Time-lapse STED imaging of mitochondrial dynamics in MitoPB Yellow-labeled cells,Homo sapiens,Taki Masayasu / Yasushi Okada / Shigehiro Yamaguchi,Nagoya University / RIKEN,time lapse microscopy / Stimulation emission depletion,"Chenguang Wang, Masayasu Taki, Yoshikatsu Sato, Yasushi Tamura, Hideyuki Yaginuma, Yasushi Okada, Shigehiro Yamaguchi (2019) A photostable fluorescent marker for the superresolution live imaging of the dynamic structure of the mitochondrial cristae., Proceedings of the National Academy of Sciences of the United States of America, Volume 116, Number 32, pp. 15817-15822",https://doi.org/10.1073/pnas.1905924116,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1080657/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1080657/,https://ssbd.riken.jp/omero/webclient/?show=dataset-9281
ssbd-database-000164,164-Ono-NeuPMCA,Fig7_180702_PMCA1-SEP_20Hz200APs,Live imaging of hippocampal neurons expressing PMCA1-SEP,Mus musculus,Shigeo Takamori,Doshisha University,time lapse microscopy,"Yoshiyasu Ono, Yasunori Mori, Yoshihiro Egashira, Kenta Sumiyama, Shigeo Takamori (2019) Expression of plasma membrane calcium ATPases confers Ca(2+)/H(+) exchange in rodent synaptic vesicles., Scientific reports, Volume 9, Number 1, pp. 4289",https://doi.org/10.1038/s41598-019-40557-y,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1036177/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1036177/,https://ssbd.riken.jp/omero/webclient/?show=dataset-8257
ssbd-database-000164,164-Ono-NeuPMCA,Fig7_180702_SypHy_20Hz200APs,Live imaging of hippocampal neurons expressing  synaptophysin as control,Mus musculus,Shigeo Takamori,Doshisha University,time lapse microscopy,"Yoshiyasu Ono, Yasunori Mori, Yoshihiro Egashira, Kenta Sumiyama, Shigeo Takamori (2019) Expression of plasma membrane calcium ATPases confers Ca(2+)/H(+) exchange in rodent synaptic vesicles., Scientific reports, Volume 9, Number 1, pp. 4289",https://doi.org/10.1038/s41598-019-40557-y,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/1036321/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/1036321/,https://ssbd.riken.jp/omero/webclient/?show=dataset-8258
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4b_postHgL_1p,Live images of MDCK cyst after whole-cell ERK activation by 1P excitation. ,Canis lupus familiaris,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206921/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206921/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7269
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4b_post_stimulation_2p,Live images of MDCK cyst after single-cell ERK activation by 2P excitation. ,Canis lupus familiaris,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206920/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206920/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7268
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4b_pre_stiumlation_dark,Live images of the MDCK cyst under a dark condition.,Canis lupus familiaris,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206922/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206922/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7270
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4b_stimulation_2p,Live images of MDCK cyst after single-cell ERK activation by 2P excitation. ,Canis lupus familiaris,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206923/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206923/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7271
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4g_postHgL_1p,Time-lapse images of organoids after single-cell ERK activation by 1P excitation.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206926/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206926/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7273
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4g_post_stimulation_2p,Time-lapse images of organoids after single-cell ERK activation by 2P excitation.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206925/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206925/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7272
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4g_pre_stimulation_dark,Time-lapse images of organoids before single-cell ERK activation by 2P excitation.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206927/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206927/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7274
ssbd-database-000165,165-Kinjo-ERKactivity,Fig4g_stimulation_2p,Time-lapse images of organoids after single-cell ERK activation by 2P excitation.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206928/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206928/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7275
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5a_2p_post_stimulation,Time-lapse images of the ear epidermis after single-cell ERK activation by 2P excitation.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206930/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206930/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7276
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5a_2p_pre_stimulation,Time-lapse images of the ear epidermis before single-cell ERK activation by 2P excitation.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206931/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206931/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7277
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5a_2p_stimulation,Time-lapse images of the ear epidermis after single-cell ERK activation by 2P excitation.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206932/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206932/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7278
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5a_mScarlet,Time-lapse images of the ear epidermis  expressing 2paRAF.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206934/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206934/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7279
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_TPA_mSacrlet,Time-lapse images of ERK activity in the basal layer of the ear epidermis expressing 2paRAF with double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206940/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206940/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7284
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_TPA_post_stimulation_2p,Time-lapse images of ERK activity in the basal layer of the ear epidermis after 2P excitation with double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206941/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206941/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7285
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_TPA_pre_stimulation_2p,Time-lapse images of ERK activity in the basal layer of the ear epidermis before 2P excitation with double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206942/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206942/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7286
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_TPA_stimulation_2p,Time-lapse images of ERK activity in the basal layer of the ear epidermis after 2P excitation with double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206943/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206943/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7287
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_nonTPA_mSacrlet,Images of ERK activity in the basal layer of the ear epidermis expressing 2paRAF without double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,FRET,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206935/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206935/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7280
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_nonTPA_post_stimulation_2p,Time-lapse images of ERK activity in the basal layer of the ear epidermis after 2P excitation without double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206936/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206936/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7281
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_nonTPA_pre_stimulation_2p,Time-lapse images of ERK activity in the basal layer of the ear epidermis before 2P excitation without double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206937/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206937/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7282
ssbd-database-000165,165-Kinjo-ERKactivity,Fig5de_nonTPA_stimulation_2p,Time-lapse images of ERK activity in the basal layer of the ear epidermis after 2P excitation without double TPA treatment.,Mus musculus,Michiyuki Matsuda / Kenta Terai,Graduate School of Biostudies / Kyoto University,time lapse microscopy,"Tomoaki Kinjo, Kenta Terai, Shoichiro Horita, Norimichi Nomura, Kenta Sumiyama, Kaori Togashi, So Iwata, Michiyuki Matsuda (2019) FRET-assisted photoactivation of flavoproteins for in vivo two-photon optogenetics., Nature methods, Volume 16, Number 10, pp. 1029-1036",https://doi.org/10.1038/s41592-019-0541-5,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206938/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206938/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7283
ssbd-database-000166,166-Takubo-ECsTrajectory,Fig1b_movie1_ECNuclei_trajectory,Time-lapse images of tracking of individual EC nuclei in an elongating branch.,Mus musculus,Naoko Takubo / Hiroki Kurihara,The University of Tokyo,time lapse microscopy,"Naoko Takubo, Fumitaka Yura, Kazuaki Naemura, Ryo Yoshida, Terumasa Tokunaga, Tetsuji Tokihiro, Hiroki Kurihara (2019) Cohesive and anisotropic vascular endothelial cell motility driving angiogenic morphogenesis., Scientific reports, Volume 9, Number 1, pp. 9304",https://doi.org/10.1038/s41598-019-45666-2,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/206945/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/206945/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7288
ssbd-database-000166,166-Takubo-ECsTrajectory,Fig2c_ECs_U-turn,Time-lapse images of observation of ECs including a U-turn cell in elongating branch.,Mus musculus,Naoko Takubo / Hiroki Kurihara,The University of Tokyo,time lapse microscopy,"Naoko Takubo, Fumitaka Yura, Kazuaki Naemura, Ryo Yoshida, Terumasa Tokunaga, Tetsuji Tokihiro, Hiroki Kurihara (2019) Cohesive and anisotropic vascular endothelial cell motility driving angiogenic morphogenesis., Scientific reports, Volume 9, Number 1, pp. 9304",https://doi.org/10.1038/s41598-019-45666-2,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/207445/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/207445/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7289
ssbd-database-000166,166-Takubo-ECsTrajectory,Fig3a_ECNuclei_trajectory_branch1,Time-lapse images of cell nuclei movement in elongation of branches #1.,Mus musculus,Naoko Takubo / Hiroki Kurihara,The University of Tokyo,time lapse microscopy,"Naoko Takubo, Fumitaka Yura, Kazuaki Naemura, Ryo Yoshida, Terumasa Tokunaga, Tetsuji Tokihiro, Hiroki Kurihara (2019) Cohesive and anisotropic vascular endothelial cell motility driving angiogenic morphogenesis., Scientific reports, Volume 9, Number 1, pp. 9304",https://doi.org/10.1038/s41598-019-45666-2,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/207878/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/207878/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7290
ssbd-database-000166,166-Takubo-ECsTrajectory,Fig3b_ECNuclei_trajectory_branch2,Time-lapse images of cell nuclei movement in elongation of branches #2.,Mus musculus,Naoko Takubo / Hiroki Kurihara,The University of Tokyo,time lapse microscopy,"Naoko Takubo, Fumitaka Yura, Kazuaki Naemura, Ryo Yoshida, Terumasa Tokunaga, Tetsuji Tokihiro, Hiroki Kurihara (2019) Cohesive and anisotropic vascular endothelial cell motility driving angiogenic morphogenesis., Scientific reports, Volume 9, Number 1, pp. 9304",https://doi.org/10.1038/s41598-019-45666-2,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/208598/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/208598/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7291
ssbd-database-000166,166-Takubo-ECsTrajectory,Fig4c_ECNuclei_trajectory_isolated_branch,Time-lapse images of tracking of individual EC nuclei of isolated branch.,Mus musculus,Naoko Takubo / Hiroki Kurihara,The University of Tokyo,time lapse microscopy,"Naoko Takubo, Fumitaka Yura, Kazuaki Naemura, Ryo Yoshida, Terumasa Tokunaga, Tetsuji Tokihiro, Hiroki Kurihara (2019) Cohesive and anisotropic vascular endothelial cell motility driving angiogenic morphogenesis., Scientific reports, Volume 9, Number 1, pp. 9304",https://doi.org/10.1038/s41598-019-45666-2,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/208818/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/208818/,https://ssbd.riken.jp/omero/webclient/?show=dataset-7292
ssbd-database-000017,17-Aoki-MolDyn,sample1,Time-lapse fluorescence microscopy images of ERK activity in rat kidney epithelial (NRK-52E) cells obtained from in vivo experiments (total about 19.6 hour),Rattus norvegicus,Kazuhiro Aoki,Kyoto University,,"Kazuhiro Aoki, Yuka Kumagai, Atsuro Sakurai, Naoki Komatsu, Yoshihisa Fujita, Clara Shionyu, Michiyuki Matsuda (2013) Stochastic ERK activation induced by noise and cell-to-cell propagation regulates cell density-dependent proliferation., Molecular cell, Volume 52, Number 4, pp. 529-40",https://doi.org/10.1016/j.molcel.2013.09.015,CC BY,https://ssbd.riken.jp/omero/webclient/img_detail/33724/,https://ssbd.riken.jp/omero/webgateway/render_thumbnail/33724/,https://ssbd.riken.jp/omero/webclient/?show=dataset-208
