SSBD:database ID,Project Name,Dataset,Title,Organism,Contact,Organization,Biological Imaging Method,Paper Information,Paper DOI,Dataset License,File Path,Dimensions
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_5,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse1_5.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_6,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse1_6.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_7,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse1_7.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_8,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse1_8.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse1_9,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse1_9.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_1,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_1.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_10,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_10.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_11,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_11.zarr/0,256 x 12 x 1 x 1 x 2064
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_2,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_2.zarr/0,256 x 12 x 1 x 1 x 2064
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_3,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_3.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_4,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_4.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_5,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_5.zarr/0,256 x 12 x 1 x 1 x 2064
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_6,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_6.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_7,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_7.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_8,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_8.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse2_9,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse2_9.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_1,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_1.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_10,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_10.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_11,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_11.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_12,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_12.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_13,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_13.zarr/0,256 x 12 x 1 x 1 x 2177
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_14,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_14.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_15,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_15.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_16,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_16.zarr/0,256 x 12 x 1 x 1 x 2177
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_17,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_17.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_18,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_18.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_19,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_19.zarr/0,256 x 12 x 1 x 1 x 2177
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_2,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_2.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_20,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_20.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_21,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_21.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_22,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_22.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_3,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_3.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_4,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_4.zarr/0,256 x 12 x 1 x 1 x 2177
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_5,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_5.zarr/0,256 x 12 x 1 x 1 x 2177
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_6,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_6.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_7,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_7.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_8,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_8.zarr/0,256 x 12 x 1 x 1 x 2177
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse3_9,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse3_9.zarr/0,256 x 12 x 1 x 1 x 2176
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse4_1,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse4_1.zarr/0,256 x 12 x 1 x 1 x 2063
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse4_10,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse4_10.zarr/0,256 x 12 x 1 x 1 x 2064
ssbd-database-000066,66-Iwata-CellDynOSNMT,Fig6-S6_Oca-Pna_Mouse4_11,Image of concentration response curves for response amplitude and oscillation phase shifts in tracheotomized M/T-GCaMP3 mice.,Mus musculus,Takeshi Imai,Kyushu University,,"Ryo Iwata, Hiroshi Kiyonari, Takeshi Imai (2017) Mechanosensory-Based Phase Coding of Odor Identity in the Olfactory Bulb., Neuron, Volume 96, Number 5, pp. 1139-1152.e7",https://doi.org/10.1016/j.neuron.2017.11.008,CC BY,https://dmss3gw.riken.jp/ssbd/omezarr/v0.4/ssbd-000066/Fig6-S6_Oca-Pna_Mouse4_11.zarr/0,256 x 12 x 1 x 1 x 2063
